condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full,learned_R_full_0p5
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,40,2.669744681999873,frontload,0.6,0.0,0.0,1000000,100.0,-24.438880920410156,26.0,0.0,0.0,0.5382122993469238,0.5412119030952454,0.3700000047683716,0.32999998331069946,0.7978474497795105,0.8012101650238037,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7707173824310303,0.6000000238418579,0.0,0.0,0.13097098469734192,-26.39763641357422,1.1375541712515405,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,41,2.6681229790010548,frontload,0.6,0.0,0.0,1000000,100.0,-25.327680587768555,26.0,0.0,0.0,0.6111149787902832,0.6036959290504456,0.26999998092651367,0.26999998092651367,0.8856136798858643,0.87049800157547,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.770980715751648,0.6000000238418579,0.0,0.0,0.15386837720870972,-26.342079162597656,0.7787261974521291,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,42,2.8705639260006137,frontload,0.6,0.0,0.0,1000000,100.0,-23.004560470581055,26.0,0.009999999776482582,0.0,0.5019615888595581,0.4987459182739258,0.4599999785423279,0.4399999976158142,0.7308328151702881,0.724841296672821,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7129337787628174,0.6000000238418579,0.0,0.0,0.15614059567451477,-26.873260498046875,1.716620883012246,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,43,2.8911278619998484,frontload,0.6,0.0,0.0,1000000,100.0,-24.06825065612793,26.0,0.0,0.0,0.5139780044555664,0.5191673040390015,0.3199999928474426,0.2800000011920929,0.7443432211875916,0.748255729675293,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7338158488273621,0.6000000238418579,0.0,0.0,0.14403116703033447,-26.752939224243164,1.2871857605121426,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,44,2.8668862449994776,frontload,0.6,0.0,0.0,1000000,100.0,-24.73420524597168,26.0,0.0,0.0,0.5304556488990784,0.5358678102493286,0.32999998331069946,0.3700000047683716,0.790633499622345,0.7876279354095459,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.8287129998207092,0.6000000238418579,0.0,0.0,0.13024049997329712,-25.68585205078125,1.0183252457166396,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,45,2.765540157999567,frontload,0.6,0.0,0.0,1000000,100.0,-23.6518497467041,26.0,0.0,0.0,0.5566051006317139,0.5582992434501648,0.3700000047683716,0.3700000047683716,0.8177444934844971,0.8220710754394531,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.8430156707763672,0.6000000238418579,0.0,0.0,0.12976229190826416,-25.914356231689453,1.4552959658870666,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,46,2.75481645400032,frontload,0.6,0.0,0.0,1000000,100.0,-25.450111389160156,26.0,0.0,0.0,0.578484058380127,0.572618842124939,0.32999998331069946,0.3100000023841858,0.8544206023216248,0.847712516784668,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7801656723022461,0.6000000238418579,0.0,0.0,0.14243446290493011,-26.52791404724121,0.7292981902111323,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,47,2.6953943749995233,frontload,0.6,0.0,0.0,1000000,100.0,-23.3565616607666,26.0,0.0,0.0,0.5787081122398376,0.5821380019187927,0.20999999344348907,0.23999999463558197,0.8350830078125,0.8395216464996338,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.6754502654075623,0.6000000238418579,0.0,0.0,0.187836155295372,-27.671184539794922,1.5745102606887018,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,48,2.8678524490005657,frontload,0.6,0.0,0.0,1000000,100.0,-25.014699935913086,26.0,0.0,0.0,0.6082566976547241,0.5967326164245605,0.32999998331069946,0.3799999952316284,0.8910062313079834,0.8864648938179016,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.7150744199752808,0.6000000238418579,0.0,0.0,0.18188846111297607,-27.371442794799805,0.9050833702416984,1.0
edge_full__support__t1m__a0p10__c1p00,extension_full,support,full,0.1,1.0,49,2.89255638800023,frontload,0.6,0.0,0.0,1000000,100.0,-22.765756607055664,26.0,0.0,0.0,0.5399675369262695,0.5290924310684204,0.3199999928474426,0.3400000035762787,0.7826968431472778,0.7672001719474792,4.0,104.0,4.0,4.0,0.012820512987673283,4.0,0.713978111743927,0.6000000238418579,0.0,0.0,0.16544608771800995,-25.68523597717285,1.8130312549231231,1.0
