run_dir,alpha,c_upd,roles,notes,seed,eval_return_end_mean,I_R_short,learned_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_VarTD,wall_seconds
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed31,0.3,1.0,edge_max,top of physical c_upd domain,31,-25.89687,0.2751957337797956,0,0.680131,0.19,0.0,0.032,0.158109,17.97
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed32,0.3,1.0,edge_max,top of physical c_upd domain,32,-22.264462,1.0103868488435095,1,0.503025,0.39,0.0,0.032,0.125225,20.75
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed33,0.3,1.0,edge_max,top of physical c_upd domain,33,-23.865332,0.6863744030026111,1,0.495662,0.38,0.0,0.032,0.136987,18.27
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed34,0.3,1.0,edge_max,top of physical c_upd domain,34,-24.569454,0.5438617121592659,1,0.606906,0.3,0.0,0.032,0.154596,20.81
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed35,0.3,1.0,edge_max,top of physical c_upd domain,35,-24.771082,0.5030526636856181,1,0.528894,0.35,0.0,0.032,0.127238,20.86
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed36,0.3,1.0,edge_max,top of physical c_upd domain,36,-23.571795,0.7457856239729578,1,0.553681,0.39,0.01,0.032,0.150862,17.89
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed37,0.3,1.0,edge_max,top of physical c_upd domain,37,-23.247091,0.8115049748348788,1,0.514422,0.38,0.01,0.032,0.178764,20.78
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed38,0.3,1.0,edge_max,top of physical c_upd domain,38,-21.36355,1.192729387967496,1,0.526005,0.28,0.0,0.032,0.140619,17.5
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed39,0.3,1.0,edge_max,top of physical c_upd domain,39,-24.30979,0.5964171149944939,1,0.518773,0.41,0.01,0.032,0.133957,21.43
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed40,0.3,1.0,edge_max,top of physical c_upd domain,40,-24.207197,0.6171817047838928,1,0.58181,0.24,0.0,0.032,0.142129,18.08
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed41,0.3,1.0,edge_max,top of physical c_upd domain,41,-23.912287,0.6768708178305112,1,0.494204,0.49,0.0,0.032,0.16905,21.22
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed42,0.3,1.0,edge_max,top of physical c_upd domain,42,-21.418005,1.1817078198587387,1,0.473477,0.5,0.0,0.032,0.167101,17.48
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed43,0.3,1.0,edge_max,top of physical c_upd domain,43,-24.343456,0.5896031931884261,1,0.588431,0.29,0.0,0.032,0.183699,20.82
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed44,0.3,1.0,edge_max,top of physical c_upd domain,44,-25.255644,0.4049784173186065,0,0.514901,0.37,0.0,0.032,0.158646,17.58
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed45,0.3,1.0,edge_max,top of physical c_upd domain,45,-24.254091,0.6076904658730115,1,0.508644,0.44,0.0,0.032,0.146168,21.05
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed46,0.3,1.0,edge_max,top of physical c_upd domain,46,-25.563257,0.34271824597274053,0,0.531619,0.29,0.0,0.032,0.131231,21.11
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed47,0.3,1.0,edge_max,top of physical c_upd domain,47,-23.205219,0.819979772371375,1,0.5078,0.37,0.01,0.032,0.164139,17.65
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed48,0.3,1.0,edge_max,top of physical c_upd domain,48,-27.551586,-0.059715019955404056,0,0.761068,0.13,0.0,0.032,0.163558,21.19
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed49,0.3,1.0,edge_max,top of physical c_upd domain,49,-23.721449,0.7154959948526212,1,0.467747,0.54,0.0,0.032,0.163263,17.54
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed50,0.3,1.0,edge_max,top of physical c_upd domain,50,-23.361794,0.7882893485970904,1,0.475992,0.36,0.01,0.032,0.14954,20.99
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed51,0.3,1.0,edge_max,top of physical c_upd domain,51,-23.765957,0.7064876769133214,1,0.547665,0.3,0.0,0.032,0.176346,17.71
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed52,0.3,1.0,edge_max,top of physical c_upd domain,52,-23.705269,0.7187707900413032,1,0.507604,0.44,0.01,0.032,0.1588,21.21
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed53,0.3,1.0,edge_max,top of physical c_upd domain,53,-23.202028,0.8206256235114917,1,0.55231,0.27,0.0,0.032,0.119869,17.44
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed54,0.3,1.0,edge_max,top of physical c_upd domain,54,-27.06945,0.037868209531030095,0,0.812623,0.19,0.0,0.032,0.148488,21.12
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed55,0.3,1.0,edge_max,top of physical c_upd domain,55,-24.500959,0.5577249443254455,1,0.497277,0.39,0.0,0.032,0.179831,17.58
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed56,0.3,1.0,edge_max,top of physical c_upd domain,56,-22.731781,0.9158025464467358,1,0.523542,0.34,0.0,0.032,0.170265,21.01
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed57,0.3,1.0,edge_max,top of physical c_upd domain,57,-24.262177,0.6060538778695694,1,0.490929,0.44,0.0,0.032,0.132017,21.09
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed58,0.3,1.0,edge_max,top of physical c_upd domain,58,-24.309343,0.5965075867775189,1,0.597074,0.26,0.0,0.032,0.159607,17.8
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed59,0.3,1.0,edge_max,top of physical c_upd domain,59,-24.758678,0.5055632050651245,1,0.522824,0.33,0.0,0.032,0.195004,21.09
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed60,0.3,1.0,edge_max,top of physical c_upd domain,60,-24.217356,0.6151255462967595,1,0.60337,0.24,0.0,0.032,0.170549,17.53
runs/stageB_completion_bridge_32seed/a0p3_c1p0_seed61,0.3,1.0,edge_max,top of physical c_upd domain,61,-23.190722,0.822913932189071,1,0.513794,0.39,0.0,0.032,0.129161,21.2
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed30,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,30,-31.533842,-0.8657145742756142,0,1.090769,0.18,0.0,0.0,0.160021,17.64
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed31,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,31,-40.789528,-2.739044362950126,0,1.674736,0.06,0.0,0.0,0.167437,21.02
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed32,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,32,-54.874275,-5.589765111368338,0,2.593673,0.01,0.0,0.0,0.157527,17.53
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed33,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,33,-45.084736,-3.6083846900693777,0,1.913378,0.02,0.0,0.0,0.149455,20.99
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed34,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,34,-46.062859,-3.8063545599296655,0,1.997356,0.04,0.0,0.0,0.169821,17.41
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed35,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,35,-39.52478,-2.4830622451939157,0,1.573191,0.01,0.0,0.0,0.134089,21.52
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed36,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,36,-48.696552,-4.339408031182205,0,2.191283,0.06,0.0,0.0,0.167604,17.52
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed37,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,37,-37.935829,-2.1614621778359524,0,1.482905,0.05,0.0,0.0,0.199721,21.14
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed38,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,38,-48.859032,-4.3722936135219514,0,2.236364,0.02,0.0,0.0,0.155888,21.19
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed39,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,39,-41.403404,-2.8632914687132605,0,1.83769,0.05,0.0,0.0,0.144562,17.38
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed40,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,40,-47.791695,-4.1562670330335365,0,2.034608,0.01,0.0,0.0,0.15311,21.14
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed41,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,41,-52.002693,-5.008563447739999,0,2.090013,0.09,0.0,0.0,0.177212,17.67
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed42,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,42,-32.929668,-1.1482265810146488,0,1.301915,0.12,0.0,0.0,0.188973,21.04
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed43,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,43,-45.941101,-3.781711017742795,0,1.901342,0.06,0.0,0.0,0.196734,17.78
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed44,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,44,-24.116262,0.635586741896552,1,0.587377,0.27,0.01,0.0,0.176125,21.16
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed45,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,45,-55.764484,-5.769941387642854,0,2.620531,0.05,0.0,0.0,0.159497,17.37
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed46,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,46,-48.82795,-4.3660026874369935,0,2.170199,0.03,0.0,0.0,0.149333,21.31
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed47,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,47,-48.206333,-4.240188820885505,0,2.149366,0.04,0.0,0.0,0.189548,17.36
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed48,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,48,-33.90836,-1.3463116151803973,0,1.181868,0.1,0.0,0.0,0.187309,21.07
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed49,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,49,-31.333796,-0.8252257190027384,0,0.944922,0.15,0.0,0.0,0.183311,17.8
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed50,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,50,-45.43737,-3.6797570093874112,0,2.003045,0.06,0.0,0.0,0.171124,21.23
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed51,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,51,-58.260506,-6.275130561712385,0,2.756351,0.04,0.0,0.0,0.192866,21.07
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed52,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,52,-32.18895,-0.9983069430313153,0,1.018505,0.11,0.0,0.0,0.169527,17.56
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed53,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,53,-42.496536,-3.0845388985151514,0,1.63671,0.09,0.0,0.0,0.131115,21.21
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed54,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,54,-40.854145,-2.7521226967391925,0,1.738216,0.07,0.0,0.0,0.159803,17.46
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed55,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,55,-33.998787,-1.364613834248813,0,1.248932,0.14,0.0,0.0,0.215461,20.97
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed56,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,56,-51.697968,-4.9468878010236095,0,2.368411,0.05,0.0,0.0,0.176114,17.5
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed57,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,57,-30.175451,-0.5907793263677485,0,0.97155,0.13,0.0,0.0,0.143594,21.11
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed58,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,58,-38.305313,-2.2362448988183425,0,1.522644,0.05,0.0,0.0,0.175874,17.49
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed59,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,59,-34.526134,-1.4713476672751424,0,1.219258,0.11,0.0,0.0,0.219154,21.07
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed60,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,60,-49.602921,-4.522855054690904,0,2.066565,0.03,0.0,0.0,0.187593,17.55
runs/stageB_completion_bridge_32seed/a0p3_c1p05_seed61,0.3,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,61,-34.865734,-1.5400819346469907,0,1.297794,0.1,0.0,0.0,0.147507,21.09
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed30,0.4,0.9,boundary_proxy,closest current point to 0.5,30,-22.894678,0.8828325642557121,1,0.507569,0.38,0.0,0.048,0.152542,17.84
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed31,0.4,0.9,boundary_proxy,closest current point to 0.5,31,-24.118134,0.6352078533555618,1,0.579409,0.27,0.0,0.048,0.160108,20.47
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed32,0.4,0.9,boundary_proxy,closest current point to 0.5,32,-23.740198,0.7117012399087026,1,0.490539,0.45,0.01,0.048,0.123046,17.54
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed33,0.4,0.9,boundary_proxy,closest current point to 0.5,33,-26.066109,0.2409421452175337,0,0.667957,0.21,0.0,0.048,0.149334,20.94
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed34,0.4,0.9,boundary_proxy,closest current point to 0.5,34,-24.505119,0.5568829697899131,1,0.537899,0.32,0.01,0.048,0.135707,17.58
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed35,0.4,0.9,boundary_proxy,closest current point to 0.5,35,-23.713285,0.7171483698786042,1,0.509528,0.36,0.01,0.048,0.118308,20.84
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed36,0.4,0.9,boundary_proxy,closest current point to 0.5,36,-23.999487,0.6592217362203079,1,0.597215,0.31,0.01,0.048,0.157218,17.69
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed37,0.4,0.9,boundary_proxy,closest current point to 0.5,37,-24.524349,0.5529908615403234,1,0.573221,0.36,0.0,0.048,0.171498,20.75
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed38,0.4,0.9,boundary_proxy,closest current point to 0.5,38,-22.083908,1.046930567662875,1,0.466235,0.46,0.02,0.048,0.141049,17.4
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed39,0.4,0.9,boundary_proxy,closest current point to 0.5,39,-24.118343,0.6351655522310606,1,0.576711,0.35,0.0,0.048,0.140157,21.05
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed40,0.4,0.9,boundary_proxy,closest current point to 0.5,40,-23.486263,0.7630971061780488,1,0.499416,0.44,0.0,0.048,0.138005,21.33
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed41,0.4,0.9,boundary_proxy,closest current point to 0.5,41,-23.805969,0.6983893391451164,1,0.474353,0.49,0.0,0.048,0.166127,17.89
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed42,0.4,0.9,boundary_proxy,closest current point to 0.5,42,-23.823759,0.6947886836193654,1,0.537763,0.34,0.0,0.048,0.166342,20.98
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed43,0.4,0.9,boundary_proxy,closest current point to 0.5,43,-22.501007,0.9625106790099593,1,0.493159,0.43,0.0,0.048,0.192675,17.55
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed44,0.4,0.9,boundary_proxy,closest current point to 0.5,44,-26.0753,0.23908190772809174,0,0.559902,0.35,0.0,0.056,0.173147,21.05
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed45,0.4,0.9,boundary_proxy,closest current point to 0.5,45,-23.733185,0.7131206551533399,1,0.476541,0.43,0.0,0.048,0.148239,17.55
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed46,0.4,0.9,boundary_proxy,closest current point to 0.5,46,-24.105537,0.6377574574959715,1,0.523746,0.33,0.0,0.048,0.132521,21.12
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed47,0.4,0.9,boundary_proxy,closest current point to 0.5,47,-23.646519,0.7306616563784528,1,0.499438,0.36,0.01,0.048,0.152756,17.43
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed48,0.4,0.9,boundary_proxy,closest current point to 0.5,48,-24.415127,0.5750971458480033,1,0.530028,0.41,0.0,0.048,0.165741,20.93
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed49,0.4,0.9,boundary_proxy,closest current point to 0.5,49,-22.181501,1.0271779664979144,1,0.471413,0.44,0.01,0.048,0.166993,17.55
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed50,0.4,0.9,boundary_proxy,closest current point to 0.5,50,-23.374437,0.7857304341613357,1,0.493828,0.35,0.0,0.048,0.155705,21.16
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed51,0.4,0.9,boundary_proxy,closest current point to 0.5,51,-24.077105,0.6435120296099777,1,0.508386,0.37,0.0,0.048,0.158323,21.09
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed52,0.4,0.9,boundary_proxy,closest current point to 0.5,52,-24.383081,0.5815831833397526,1,0.559779,0.41,0.0,0.048,0.169721,17.53
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed53,0.4,0.9,boundary_proxy,closest current point to 0.5,53,-24.710791,0.5152554249168195,1,0.554381,0.32,0.0,0.048,0.120742,21.34
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed54,0.4,0.9,boundary_proxy,closest current point to 0.5,54,-23.263769,0.8081293855792028,1,0.516698,0.35,0.0,0.048,0.136733,18.1
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed55,0.4,0.9,boundary_proxy,closest current point to 0.5,55,-24.40456,0.5772358826068908,1,0.512527,0.3,0.0,0.048,0.184972,20.77
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed56,0.4,0.9,boundary_proxy,closest current point to 0.5,56,-23.753422,0.7090247323947881,1,0.537399,0.26,0.0,0.048,0.167631,17.68
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed57,0.4,0.9,boundary_proxy,closest current point to 0.5,57,-23.648832,0.7301935104407882,1,0.516997,0.3,0.0,0.048,0.146805,21.27
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed58,0.4,0.9,boundary_proxy,closest current point to 0.5,58,-23.927128,0.6738670331954534,1,0.505479,0.36,0.0,0.048,0.162281,17.47
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed59,0.4,0.9,boundary_proxy,closest current point to 0.5,59,-24.419416,0.5742290620059601,1,0.526503,0.44,0.01,0.048,0.18037,21.11
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed60,0.4,0.9,boundary_proxy,closest current point to 0.5,60,-23.557497,0.7486795066434015,1,0.502302,0.39,0.01,0.048,0.158796,17.45
runs/stageB_completion_bridge_32seed/a0p4_c0p9_seed61,0.4,0.9,boundary_proxy,closest current point to 0.5,61,-23.488718,0.76260021976345,1,0.500835,0.49,0.0,0.048,0.128398,21.26
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed30,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,30,-23.251333,0.8106464036859058,1,0.515506,0.32,0.01,0.04,0.147187,17.57
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed31,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,31,-23.413063,0.777912619639825,1,0.513584,0.37,0.0,0.04,0.164078,20.9
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed32,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,32,-23.084572,0.8443984506858954,1,0.490685,0.38,0.0,0.048,0.121484,21.01
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed33,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,33,-24.296406,0.5991260061443899,1,0.576533,0.26,0.0,0.04,0.144563,17.74
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed34,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,34,-24.635416,0.5305111534302267,1,0.532554,0.39,0.0,0.048,0.149458,20.84
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed35,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,35,-24.271538,0.6041592327668964,1,0.560448,0.29,0.0,0.04,0.130185,17.62
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed36,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,36,-23.275961,0.8056617525173727,1,0.527702,0.4,0.0,0.04,0.148883,20.96
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed37,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,37,-24.083588,0.6421998851595312,1,0.55242,0.32,0.0,0.048,0.160692,17.76
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed38,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,38,-22.595707,0.9433436144630986,1,0.487938,0.29,0.0,0.04,0.138752,17.73
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed39,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,39,-24.160709,0.6265907702184701,1,0.496641,0.36,0.0,0.04,0.128389,21.08
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed40,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,40,-23.238216,0.8133012546432566,1,0.578619,0.25,0.0,0.04,0.139752,21.06
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed41,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,41,-24.101782,0.6385174609529249,1,0.541239,0.29,0.0,0.04,0.16641,17.57
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed42,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,42,-23.57361,0.7454182721022874,1,0.497514,0.33,0.0,0.04,0.171691,21.13
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed43,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,43,-23.283146,0.8042075248640549,1,0.563075,0.3,0.0,0.04,0.195885,17.7
runs/stageB_completion_bridge_32seed/a0p4_c1p0_seed44,0.4,1.0,enabled_anchor;edge_max,highest 8-seed P=1 point and top of physical domain,44,-24.860229,0.48500951370505824,0,0.519473,0.34,0.0,0.04,0.159666,21.15
