condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full_anchor_compat,above_R_THRESH_FULL_anchor
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,50,12.097165491999476,none,0.0,0.0,0.0,4000000,100.0,-23.833322525024414,26.0,0.0,0.0,0.6617022156715393,0.6545007228851318,0.20999999344348907,0.22999998927116394,0.9930586814880371,0.9842500686645508,4.0,104.0,4.0,4.0,0.1679999977350235,210.0,1.0,0.0,0.0,0.0,3.170396566390991,-24.162940979003906,1.3820314140022045,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,51,11.847719306999352,none,0.0,0.0,0.0,4000000,100.0,-25.436689376831055,26.0,0.0,0.0,0.7989559173583984,0.7828437685966492,0.12999999523162842,0.11999999731779099,1.0637120008468628,1.0427452325820923,4.0,104.0,4.0,4.0,0.17839999496936798,223.0,0.9080783724784851,0.0,0.0,0.0,4.110307693481445,-23.19032096862793,0.7347169517895163,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,52,11.921966061001513,none,0.0,0.0,0.0,4000000,100.0,-31.610624313354492,26.0,0.0,0.0,1.2190269231796265,1.1734050512313843,0.14999999105930328,0.14000000059604645,1.533133625984192,1.488901972770691,4.0,104.0,4.0,4.0,0.14959999918937683,187.0,0.9808302521705627,0.0,0.0,0.0,2.1009185314178467,-25.76134490966797,-1.7578363704078637,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,53,11.690132631998495,none,0.0,0.0,0.0,4000000,100.0,-27.18828773498535,26.0,0.0,0.0,0.6732789278030396,0.6797384023666382,0.2800000011920929,0.25999999046325684,0.9747180938720703,0.9847022294998169,4.0,104.0,4.0,4.0,0.13680000603199005,171.0,0.7163430452346802,0.0,0.0,0.0,1.76453697681427,-26.964065551757812,0.027558170289390824,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,54,11.75749881199954,none,0.0,0.0,0.0,4000000,100.0,-25.62809181213379,26.0,0.0,0.0,0.6894707679748535,0.6833789348602295,0.26999998092651367,0.26999998092651367,0.9909589886665344,0.9836000800132751,4.0,104.0,4.0,4.0,0.1728000044822693,216.0,0.1973775178194046,0.0,0.0,0.0,3.2337024211883545,-24.298736572265625,0.6574435789899084,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,55,11.52162120200046,none,0.0,0.0,0.0,4000000,100.0,-28.42508888244629,26.0,0.0,0.0,0.8324754238128662,0.831859290599823,0.11999999731779099,0.11999999731779099,1.1745619773864746,1.1748554706573486,4.0,104.0,4.0,4.0,0.15600000321865082,195.0,0.7063291668891907,0.0,0.0,0.0,2.8408684730529785,-26.45108413696289,-0.4717656549042096,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,56,12.068739657999686,none,0.0,0.0,0.0,4000000,100.0,-21.059181213378906,26.0,0.009999999776482582,0.009999999776482582,0.4733961820602417,0.47236740589141846,0.4099999964237213,0.4599999785423279,0.7205572128295898,0.7222489714622498,4.0,104.0,4.0,4.0,0.19200000166893005,240.0,1.0,0.0,0.0,0.0,4.412050247192383,-21.690948486328125,2.502013275437352,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,57,11.739348881999831,none,0.0,0.0,0.0,4000000,100.0,-29.730749130249023,26.0,0.0,0.0,1.0960320234298706,1.050306797027588,0.1599999964237213,0.22999998927116394,1.4657881259918213,1.4109121561050415,4.0,104.0,4.0,4.0,0.15279999375343323,191.0,0.26934191584587097,0.0,0.0,0.0,1.691468358039856,-24.497541427612305,-0.9988894133794388,0.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,58,11.96432188899962,none,0.0,0.0,0.0,4000000,100.0,-23.31064224243164,26.0,0.0,0.0,0.6130387783050537,0.6060708165168762,0.2800000011920929,0.2800000011920929,0.8431155681610107,0.8348159790039062,4.0,104.0,4.0,4.0,0.18479999899864197,231.0,0.4117097854614258,0.0,0.0,0.0,3.2870025634765625,-23.816770553588867,1.5930489398132714,1.0
anchor_enabled_full_probe__base__t4m__a1p00__c0p90,baseline_4m,base,long4m,1.0,0.9,59,11.7646041349999,none,0.0,0.0,0.0,4000000,100.0,-28.64993667602539,26.0,0.0,0.0,0.920727014541626,0.8912583589553833,0.05999999865889549,0.05999999865889549,1.275606632232666,1.2377368211746216,4.0,104.0,4.0,4.0,0.14159999787807465,177.0,0.4384464621543884,0.0,0.0,0.0,1.1238130331039429,-25.75935173034668,-0.5625416544306848,0.0
