condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full,learned_R_full_0p5
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,40,2.9889844579993223,frontload,0.6,0.0,0.0,1000000,100.0,-22.645736694335938,26.0,0.0,0.009999999776482582,0.476642906665802,0.4738793969154358,0.38999998569488525,0.44999998807907104,0.6923811435699463,0.694707989692688,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,1.0,0.6000000238418579,0.0,0.0,5.171286582946777,-23.642568588256836,1.861485933382668,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,41,2.802890421000484,frontload,0.6,0.0,0.0,1000000,100.0,-22.97597312927246,26.0,0.009999999776482582,0.009999999776482582,0.4506634473800659,0.45367199182510376,0.5,0.5299999713897705,0.6562989950180054,0.659815788269043,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.2796160876750946,0.6000000238418579,0.0,0.0,5.326004981994629,-23.328702926635742,1.7281622214429437,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,42,2.9583234259989695,frontload,0.6,0.0,0.0,1000000,100.0,-22.2103214263916,26.0,0.0,0.0,0.4714225232601166,0.4729669690132141,0.5,0.5299999713897705,0.680509090423584,0.688593327999115,4.0,104.0,4.0,4.0,0.17307692766189575,54.0,0.5002409219741821,0.6000000238418579,0.0,0.0,5.338765621185303,-22.56413459777832,2.03727265349042,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,43,2.8861995079987537,frontload,0.6,0.0,0.0,1000000,100.0,-23.155616760253906,26.0,0.019999999552965164,0.019999999552965164,0.4769909381866455,0.47845906019210815,0.47999998927116394,0.429999977350235,0.6995825171470642,0.6983119249343872,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,1.0,0.6000000238418579,0.0,0.0,5.258232593536377,-23.498064041137695,1.655636136568693,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,44,2.955501935999564,frontload,0.6,0.0,0.0,1000000,100.0,-21.854406356811523,26.0,0.0,0.009999999776482582,0.4904575049877167,0.4891231954097748,0.4699999988079071,0.429999977350235,0.7068569660186768,0.705958366394043,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.5690221786499023,0.6000000238418579,0.0,0.0,5.052127838134766,-23.21782112121582,2.180963395006638,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,45,2.9686892419995274,frontload,0.6,0.0,0.0,1000000,100.0,-23.120073318481445,26.0,0.0,0.009999999776482582,0.4826444089412689,0.4797538220882416,0.3700000047683716,0.32999998331069946,0.6709205508232117,0.6681236028671265,4.0,104.0,4.0,4.0,0.17628204822540283,55.0,0.6798825263977051,0.6000000238418579,0.0,0.0,5.434940814971924,-23.067001342773438,1.6699858057477732,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,46,2.9754645229986636,frontload,0.6,0.0,0.0,1000000,100.0,-24.29140853881836,26.0,0.009999999776482582,0.009999999776482582,0.4985675811767578,0.505627453327179,0.38999998569488525,0.3799999952316284,0.6988221406936646,0.709789514541626,4.0,104.0,4.0,4.0,0.17307692766189575,54.0,0.4538435935974121,0.6000000238418579,0.0,0.0,5.447768688201904,-23.729114532470703,1.1970920151789952,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,47,2.993511300001046,frontload,0.6,0.0,0.0,1000000,100.0,-23.13805389404297,26.0,0.009999999776482582,0.009999999776482582,0.45787620544433594,0.4609818458557129,0.5199999809265137,0.5199999809265137,0.6980579495429993,0.6935047507286072,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.7430440783500671,0.6000000238418579,0.0,0.0,4.990772247314453,-23.47709846496582,1.6627266519323083,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,48,2.9944554939993395,frontload,0.6,0.0,0.0,1000000,100.0,-23.47785186767578,26.0,0.0,0.0,0.502973198890686,0.5062085390090942,0.2800000011920929,0.3199999928474426,0.7403556704521179,0.7421209812164307,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.42467552423477173,0.6000000238418579,0.0,0.0,4.8374199867248535,-24.422353744506836,1.5255427365262717,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,49,3.042515318000369,frontload,0.6,0.0,0.0,1000000,100.0,-20.468461990356445,26.0,0.009999999776482582,0.0,0.4499180018901825,0.45210373401641846,0.4699999988079071,0.4899999797344208,0.6427844166755676,0.644525408744812,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.4208727180957794,0.6000000238418579,0.0,0.0,4.969565391540527,-22.5443058013916,2.740499617935092,1.0
