run_dir,alpha,c_upd,candidate_type,stageB_classification,stageB_in_domain_bracket_lo,stageB_in_domain_bracket_hi_or_gateoff,seed,eval_return_end_mean,I_R_full,learned_R_full_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_executed_updates_mean,final_energy,final_VarTD,wall_seconds
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed47,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.110865,1.673703406444696,1,0.480445,0.41,0.01,0.108974,34.0,0.713297,2.606946,22.84
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed48,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-23.970737,1.3265541681873538,1,0.502687,0.36,0.0,0.108974,34.0,0.855181,2.414989,20.19
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed49,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-22.876844,1.7681828311570047,1,0.451234,0.5,0.0,0.11859,37.0,0.402826,2.920393,22.44
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed50,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-24.386133,1.158849666848611,1,0.498492,0.39,0.01,0.115385,36.0,0.327522,2.803584,23.19
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed51,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-23.766743,1.4089110325916694,1,0.503177,0.39,0.01,0.115385,36.0,0.299466,2.739492,20.68
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed52,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.679216,1.8479696013487559,1,0.478979,0.37,0.0,0.115385,36.0,0.252047,2.752026,22.21
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed53,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.68541,1.4417469535138354,1,0.505634,0.32,0.0,0.125,39.0,0.593323,3.301185,20.41
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed54,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.579481,1.484512820595636,1,0.492701,0.35,0.0,0.115385,36.0,0.831133,2.871581,22.54
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed55,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.722197,1.4268952325277202,1,0.475585,0.41,0.0,0.121795,38.0,0.337191,3.10429,22.27
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed56,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.837288,1.3804304645386756,1,0.493077,0.31,0.0,0.11859,37.0,0.7833,3.022862,20.31
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed57,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-24.329359,1.181770579324913,1,0.500493,0.51,0.02,0.11859,37.0,0.63092,3.040569,22.5
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed58,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-23.389364,1.5612672348919165,1,0.485215,0.42,0.0,0.108974,34.0,0.177522,2.25836,22.45
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed59,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-23.593801,1.478731521644345,1,0.48856,0.39,0.0,0.108974,34.0,1.0,2.407732,20.76
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed60,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.112787,1.6729274527726021,1,0.497618,0.42,0.01,0.108974,34.0,0.563777,2.542384,22.21
runs/stageC_subset_refine_full_32seed/a0p8_c0p95_seed61,0.8,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.702118,1.4350015664413376,1,0.498427,0.42,0.01,0.121795,38.0,0.175176,3.006732,22.09
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed30,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-21.410828,2.360045733627461,1,0.47849,0.4,0.0,0.102564,32.0,0.135943,2.035864,20.24
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed31,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.4557,1.1307639389055588,1,0.524207,0.36,0.0,0.105769,33.0,0.28234,2.362361,22.32
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed32,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.446812,1.53807421379179,1,0.497264,0.33,0.01,0.105769,33.0,0.696755,2.324736,20.4
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed33,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.208649,1.6342258550024393,1,0.477057,0.44,0.0,0.105769,33.0,1.0,2.260264,22.4
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed34,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.447844,1.1339355788888932,1,0.510745,0.32,0.0,0.102564,32.0,0.938457,2.128763,22.51
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed35,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.834526,1.381545544685566,1,0.478572,0.34,0.0,0.108974,34.0,0.561014,2.483173,20.66
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed36,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.18321,1.2407741449975629,1,0.479016,0.43,0.01,0.105769,33.0,0.543352,2.355594,22.25
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed37,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.230272,1.2217741805250981,1,0.491262,0.41,0.01,0.102564,32.0,1.0,2.119534,22.36
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed38,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-23.335546,1.5829947451545296,1,0.469521,0.49,0.0,0.105769,33.0,0.877757,2.295976,20.12
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed39,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.746132,1.4172321466059914,1,0.488097,0.47,0.02,0.108974,34.0,0.549155,2.546207,22.93
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed40,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.843594,1.37788459364574,1,0.490178,0.34,0.0,0.105769,33.0,0.262473,2.290804,20.57
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed41,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-22.965805,1.732267318866092,1,0.464401,0.41,0.01,0.105769,33.0,0.65973,2.350903,22.5
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed42,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-22.107479,2.0787924029210108,1,0.488921,0.42,0.0,0.105769,33.0,0.826005,2.278807,21.65
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed43,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-24.077641,1.2833946721615932,1,0.512646,0.29,0.0,0.099359,31.0,0.558089,1.951396,20.31
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed44,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-22.88994,1.7628956879261304,1,0.503042,0.42,0.01,0.105769,33.0,0.408308,2.411412,22.53
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed45,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.872782,1.3661007560905507,1,0.487016,0.49,0.01,0.099359,31.0,0.825462,1.999571,22.72
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed46,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-23.797499,1.3964941589501954,1,0.506527,0.33,0.0,0.099359,31.0,0.739996,1.947871,20.02
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed47,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-22.423273,1.9512994196092641,1,0.458079,0.42,0.01,0.105769,33.0,0.88503,2.362195,22.59
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed48,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-22.837954,1.7838835794960919,1,0.460786,0.52,0.02,0.108974,34.0,0.146334,2.355337,20.14
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed49,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-21.616625,2.2769609584683135,1,0.433946,0.55,0.03,0.096154,30.0,0.35666,1.81519,22.42
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed50,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-22.442183,1.9436650367064054,1,0.474836,0.42,0.01,0.112179,35.0,0.154196,2.539835,23.2
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed51,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.012373,1.3097447992532767,1,0.502548,0.48,0.01,0.099359,31.0,0.63644,2.000855,19.89
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed52,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.785046,1.8052437027443418,1,0.46196,0.43,0.0,0.102564,32.0,1.0,2.284872,22.61
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed53,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.383314,1.5637097529544395,1,0.527742,0.26,0.01,0.108974,34.0,0.830524,2.511559,22.51
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed54,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-24.142746,1.2571103517549,1,0.509993,0.38,0.0,0.102564,32.0,0.491517,2.137827,20.09
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed55,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.781612,1.4029080902657798,1,0.4974,0.37,0.01,0.102564,32.0,0.831976,2.190128,22.84
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed56,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.582924,1.4831228057709656,1,0.483814,0.34,0.0,0.102564,32.0,0.969367,2.10001,19.81
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed57,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.411211,1.552447120493252,1,0.487704,0.43,0.0,0.102564,32.0,0.25839,2.133682,22.26
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed58,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-23.692341,1.4389487563747718,1,0.528797,0.31,0.0,0.102564,32.0,0.619674,2.172279,22.79
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed59,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-23.774227,1.4058895771900315,1,0.498015,0.38,0.0,0.102564,32.0,0.914839,1.945131,19.82
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed60,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.934906,1.3410199309473905,1,0.47321,0.41,0.01,0.096154,30.0,0.816898,1.877749,22.57
runs/stageC_subset_refine_full_32seed/a0p8_c1p0_seed61,0.8,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.727264,1.4248495731851085,1,0.487533,0.45,0.01,0.092949,29.0,0.703701,1.612713,22.77
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed30,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-23.597519,1.4772304832713772,1,0.476781,0.44,0.0,0.137821,43.0,0.703879,4.198691,19.83
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed31,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-23.322184,1.5883892784357563,1,0.495299,0.41,0.0,0.144231,45.0,0.527817,4.294749,22.94
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed32,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.579418,1.484538255081246,1,0.494518,0.47,0.01,0.150641,47.0,0.736146,4.374746,20.19
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed33,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-22.905712,1.7565281846398326,1,0.503501,0.39,0.0,0.157051,49.0,0.915091,4.879965,22.03
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed34,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.096752,1.2756791411379806,1,0.507577,0.36,0.0,0.141026,44.0,0.40405,4.227775,22.93
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed35,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.131369,1.665425490683713,1,0.488742,0.41,0.0,0.141026,44.0,0.787072,4.172115,19.88
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed36,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.355679,1.1711446164479584,1,0.495825,0.42,0.02,0.147436,46.0,0.428938,4.474034,22.79
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed37,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-23.292938,1.6001965318665858,1,0.485723,0.42,0.01,0.144231,45.0,0.211537,4.181557,23.13
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed38,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-23.055178,1.696185473113731,1,0.481745,0.42,0.0,0.144231,45.0,0.500766,4.514737,20.24
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed39,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.75458,1.4138215032023236,1,0.496477,0.38,0.0,0.147436,46.0,0.694022,4.516685,23.82
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed40,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.231857,1.624856274970206,1,0.497694,0.4,0.0,0.144231,45.0,0.883699,4.384861,23.62
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed41,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.828573,1.3839489017146895,1,0.454554,0.52,0.01,0.134615,42.0,0.860822,4.051919,21.2
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed42,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.310888,1.5929497220777813,1,0.487178,0.42,0.0,0.150641,47.0,0.349702,4.529095,21.03
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed43,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.992188,1.317893927698237,1,0.481614,0.4,0.01,0.141026,44.0,1.0,4.202765,21.93
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed44,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-22.372633,1.971743901375563,1,0.508421,0.35,0.0,0.144231,45.0,0.393843,4.396256,22.16
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed45,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.751486,1.4150706190511575,1,0.489499,0.4,0.01,0.147436,46.0,0.487511,4.638056,22.08
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed46,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.923441,0.9419266098010785,1,0.523685,0.33,0.0,0.144231,45.0,0.379309,4.399256,20.4
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed47,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.662018,1.4511908183929294,1,0.497364,0.42,0.0,0.144231,45.0,0.816668,4.241559,22.29
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed48,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-23.752583,1.4146277360239525,1,0.522753,0.36,0.0,0.141026,44.0,1.0,3.966414,22.08
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed49,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-21.629755,2.27166008868965,1,0.457341,0.35,0.0,0.150641,47.0,0.275861,4.514081,21.05
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed50,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-22.916714,1.7520864352639876,1,0.468119,0.35,0.0,0.150641,47.0,0.275542,4.436538,22.04
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed51,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-23.68852,1.4404913781131012,1,0.490425,0.36,0.0,0.141026,44.0,0.566454,4.201354,22.54
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed52,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.412889,1.9554916687929376,1,0.454413,0.42,0.01,0.150641,47.0,0.260413,4.715731,20.7
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed53,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.075796,1.6878615330454538,1,0.506332,0.29,0.02,0.150641,47.0,0.207192,4.542832,22.27
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed54,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.328226,1.5859499901491843,1,0.472682,0.49,0.02,0.147436,46.0,0.36081,4.380778,22.45
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed55,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-22.739014,1.8238278335631868,1,0.46778,0.34,0.01,0.147436,46.0,0.720111,4.433061,20.58
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed56,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.673388,1.4466004993233634,1,0.463397,0.5,0.01,0.150641,47.0,1.0,4.614143,22.21
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed57,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.123518,1.6685951120570777,1,0.495669,0.41,0.01,0.144231,45.0,0.52164,4.433578,20.64
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed58,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-23.781918,1.4027845513356745,1,0.504827,0.37,0.01,0.147436,46.0,0.515027,4.41925,22.0
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed59,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-24.479837,1.1210193011410807,1,0.509765,0.41,0.0,0.147436,46.0,0.864658,4.243229,22.55
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed60,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.01247,1.7134276320251676,1,0.492038,0.33,0.01,0.137821,43.0,0.774397,3.851508,20.24
runs/stageC_subset_refine_full_32seed/a0p9_c0p9_seed61,0.9,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-22.461271,1.93595879128865,1,0.468251,0.33,0.0,0.144231,45.0,0.388028,4.311715,22.21
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed30,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.891626,1.7622150126445748,1,0.464682,0.48,0.02,0.128205,40.0,0.37249,3.656675,22.53
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed31,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-23.862871,1.3701020447711558,1,0.476906,0.48,0.01,0.13141,41.0,0.619219,3.589034,19.94
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed32,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.185429,1.643600279698599,1,0.467713,0.39,0.01,0.141026,44.0,0.706979,4.071311,22.89
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed33,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.371302,1.568559261544028,1,0.501843,0.39,0.0,0.125,39.0,0.358226,3.220579,22.55
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed34,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.454489,1.1312528462400575,1,0.538115,0.33,0.0,0.128205,40.0,0.144022,3.30443,20.78
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed35,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.083012,1.684948275138155,1,0.49419,0.33,0.0,0.128205,40.0,0.666873,3.558281,22.09
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed36,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.071018,1.286068522926566,1,0.486422,0.38,0.0,0.134615,42.0,0.215844,3.79232,20.59
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed37,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-22.955832,1.7362936383103116,1,0.491365,0.39,0.0,0.128205,40.0,0.202331,3.294939,22.68
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed38,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.376535,1.9701685781557348,1,0.444173,0.47,0.0,0.141026,44.0,0.407213,4.163063,22.25
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed39,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.338331,1.581870379401782,1,0.488771,0.41,0.0,0.128205,40.0,0.530391,3.622916,20.8
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed40,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.596792,1.477523989160873,1,0.500356,0.33,0.0,0.128205,40.0,0.937685,3.411572,22.19
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed41,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.627476,1.465136183502951,1,0.460622,0.53,0.01,0.134615,42.0,0.632422,3.941979,22.28
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed42,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-22.690132,1.843562572064378,1,0.476239,0.36,0.0,0.134615,42.0,1.0,3.901054,20.73
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed43,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-22.723618,1.8300435373798143,1,0.489606,0.4,0.0,0.137821,43.0,0.667831,3.804227,22.02
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed44,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-23.675117,1.4459024639960736,1,0.489947,0.4,0.0,0.13141,41.0,0.610765,3.681405,22.35
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed45,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.575668,1.486052212558016,1,0.49239,0.44,0.02,0.134615,42.0,0.822317,3.958704,20.51
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed46,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.110243,1.2702325277195528,1,0.507363,0.37,0.0,0.128205,40.0,0.886139,3.528888,22.36
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed47,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-22.740444,1.8232505111120456,1,0.469836,0.33,0.0,0.137821,43.0,0.336489,3.958018,22.21
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed48,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.483873,1.1193898791740828,1,0.504811,0.33,0.0,0.128205,40.0,0.757206,3.496891,20.65
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed49,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-22.726669,1.828811781576713,1,0.47444,0.39,0.01,0.128205,40.0,0.511302,3.38708,22.73
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed50,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.018837,1.7108571340906091,1,0.491607,0.35,0.0,0.137821,43.0,0.915754,3.982439,20.67
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed51,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.210068,1.22993097968794,1,0.499785,0.37,0.0,0.128205,40.0,0.975016,3.514891,21.98
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed52,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-23.544535,1.4986212893911561,1,0.505709,0.31,0.0,0.125,39.0,0.641541,3.458305,22.35
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed53,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-22.736731,1.8247495308750452,1,0.503305,0.44,0.0,0.134615,42.0,0.634634,3.942322,20.7
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed54,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.436991,1.5420391674929526,1,0.485524,0.47,0.0,0.125,39.0,0.362371,3.389758,22.22
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed55,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.468229,1.5294276998504621,1,0.472454,0.43,0.01,0.13141,41.0,0.35247,3.716558,22.6
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed56,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.875551,1.3649828498897036,1,0.483042,0.38,0.0,0.13141,41.0,0.519286,3.485744,20.03
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed57,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-22.521793,1.9115247287795667,1,0.479363,0.46,0.03,0.13141,41.0,0.957509,3.773853,23.33
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed58,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.26573,1.2074590060687493,1,0.495863,0.42,0.0,0.125,39.0,0.191349,2.852766,22.06
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed59,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-23.746698,1.417003639957498,1,0.518176,0.33,0.0,0.128205,40.0,0.200706,3.226013,21.02
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed60,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.148878,1.658356722294176,1,0.505804,0.36,0.0,0.134615,42.0,0.487124,3.725575,22.21
runs/stageC_subset_refine_full_32seed/a0p9_c0p95_seed61,0.9,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.614401,1.4704148485719553,1,0.495117,0.52,0.03,0.13141,41.0,1.0,3.695903,20.47
runs/stageC_subset_refine_full_32seed/a0p9_c1p0_seed30,0.9,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-22.638485,1.8644136018784396,1,0.479317,0.48,0.01,0.11859,37.0,0.298673,3.018641,21.98
