condition,horizon_label,alpha,c_upd,seed,runtime_sec,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,final_funding_z,final_funding_g,final_vartd,train_final_return_end_mean,train_final_min_dists_end_mean,train_final_occupied_end_mean,train_final_CSR_train,train_final_dbar_end
fragile_full,full,0.0,0.58,40,2.3741401239822153,100.0,-36.355892181396484,26.0,0.0,0.0,1.3912744522094727,1.3383702039718628,0.03999999910593033,0.03999999910593033,1.751515507698059,1.6983227729797363,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.052923321723938,0.08852718025445938,0.1553362011909485,-27.00815200805664,2.3164775371551514,0.12000000476837158,0.0,0.772159218788147
fragile_full,full,0.0,0.58,41,2.3741035429993644,100.0,-25.158132553100586,26.0,0.0,0.0,0.6502990126609802,0.6503030061721802,0.25,0.2800000011920929,0.983307957649231,0.9808200597763062,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,0.9931913018226624,0.10158012062311172,0.13149839639663696,-26.616134643554688,2.1850645542144775,0.20000000298023224,0.0,0.7283548712730408
fragile_full,full,0.0,0.58,42,2.3791157560190186,100.0,-24.880340576171875,26.0,0.0,0.0,0.6715608835220337,0.6710802316665649,0.2199999988079071,0.2199999988079071,0.9266185760498047,0.920913815498352,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0569674968719482,0.08770664781332016,0.1553686261177063,-27.095476150512695,2.3253748416900635,0.12800000607967377,0.0,0.7751249670982361
fragile_full,full,0.0,0.58,43,2.3781250339816324,100.0,-24.163192749023438,26.0,0.009999999776482582,0.0,0.6202503442764282,0.6145790815353394,0.28999999165534973,0.28999999165534973,0.9059420824050903,0.9022947549819946,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0371202230453491,0.09180782735347748,0.13377125561237335,-27.41531753540039,2.281710147857666,0.18400001525878906,0.0,0.7605700492858887
fragile_full,full,0.0,0.58,44,2.479683647019556,100.0,-25.034774780273438,26.0,0.0,0.0,0.6555057764053345,0.6475147604942322,0.20999999344348907,0.22999998927116394,0.9286739230155945,0.9246689677238464,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,0.9812369346618652,0.10441503673791885,0.14418546855449677,-26.791912078857422,2.158764362335205,0.17600001394748688,0.0,0.7195881605148315
fragile_full,full,0.0,0.58,45,2.4810771239863243,100.0,-23.516733169555664,26.0,0.0,0.009999999776482582,0.6019315123558044,0.600662350654602,0.22999998927116394,0.23999999463558197,0.8608788251876831,0.8554064035415649,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,0.9636385440826416,0.10873302817344666,0.13543884456157684,-25.4435977935791,2.120047092437744,0.18400001525878906,0.0,0.7066823840141296
fragile_full,full,0.0,0.58,46,2.492326531006256,100.0,-26.651439666748047,26.0,0.0,0.0,0.7179312705993652,0.7126941084861755,0.2199999988079071,0.23999999463558197,1.0167306661605835,1.0077317953109741,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0592994689941406,0.08723695576190948,0.20096144080162048,-27.976308822631836,2.33050537109375,0.1600000113248825,0.0,0.7768351435661316
fragile_full,full,0.0,0.58,47,2.583862159983255,100.0,-26.912643432617188,26.0,0.0,0.0,0.7709212303161621,0.7629770040512085,0.25,0.2199999988079071,1.0818794965744019,1.0737899541854858,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0000355243682861,0.0999918207526207,0.147230327129364,-26.586076736450195,2.200122117996216,0.12800000607967377,0.0,0.7333740592002869
fragile_full,full,0.0,0.58,48,2.591545920004137,100.0,-35.42801284790039,26.0,0.0,0.0,1.2734110355377197,1.2385270595550537,0.04999999701976776,0.07000000029802322,1.7045894861221313,1.668043613433838,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.0195305347442627,0.09560253471136093,0.11375714838504791,-26.546142578125,2.243011951446533,0.18400001525878906,0.0,0.7476706504821777
fragile_full,full,0.0,0.58,49,2.593117313022958,100.0,-33.05596923828125,26.0,0.0,0.0,1.1433069705963135,1.1211118698120117,0.07000000029802322,0.07999999821186066,1.5419715642929077,1.5145933628082275,4.0,104.0,4.0,4.0,0.0032051282469183207,1.0,0.42000001668930054,1.1131184101104736,0.07706933468580246,0.18003670871257782,-28.66351318359375,2.448909282684326,0.1600000113248825,0.0,0.8163031339645386
